@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
5895,66421.5,11.103776,84,4.442651,2,2,1,0.99472,0.58483,0.278624,0.136566,5,1,0,1,0,0,1,15,2,0,2,0,0,2,12,0,0,0,0,0,0,3,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.133333,0,0.142857,0,0,0.5,1,4,1,1,2,1,14,7.5,2.5,4,true,0.17447,0.027401,0.787861,0.201795,-1.081013,0.002542,0.265333,0.255236,9.830721,0.568425,1.768888,0.002542,0,0,1,0,0,0,2
5924,66677.5,11.107623,66.5,4.212128,2,2,1,0.994762,0.585284,0.278201,0.136535,13,7,1,6,1,3,2,32.5,15.5,1,14.5,2.5,7,5,6.5,4,0,4,0,2,2,26,11.5,1,10.5,2.5,5,3,0.538462,1,0.5,0.333333,0.5,0.666667,0.476923,1,0.460317,0.294118,0.466667,0.625,1,12,3,6,3,1,31.5,8.5,15,8,true,0.174798,0.027436,0.789443,0.201875,-1.07895,0.002525,0.266565,0.25635,9.841122,0.569707,1.769535,0.002525,0,0,0,0,1,0,4
5961,67120.5,11.114244,20.5,3.068053,2,2,1,0.994824,0.585094,0.278207,0.136719,10,4,0,4,1,2,1,78.5,18,0,18,9.5,6.5,2,12,0,0,0,0,0,0,66.5,18,0,18,9.5,6.5,2,0.4,0,0.444444,0.333333,0.5,0.5,0.229299,0,0.404494,0.327586,0.52,0.666667,1,9,3,4,2,34,44.5,29,12.5,3,true,0.175222,0.027266,0.791497,0.202341,-1.077012,0.0025,0.267091,0.256939,9.766871,0.570002,1.769369,0.0025,0,0,0,0,0,0,0
6100,68391,11.132997,84,4.442651,2,2,1,0.994962,0.584605,0.279238,0.136177,4,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,6.5,8.5,1,1,6.5,false,0.175819,0.027792,0.787862,0.202112,-1.082952,0.002436,0.268218,0.257969,9.896657,0.569633,1.779903,0.002436,0,0,0,0,0,1,5
6103,68427,11.133523,83.5,4.436751,2,2,1,0.994962,0.5843,0.279651,0.136069,4,0,0,0,0,0,0,15.5,0,0,0,0,0,0,6.5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,9,6.5,1.5,3.5,1.5,false,0.175897,0.027778,0.786078,0.201964,-1.083929,0.002433,0.26825,0.258006,9.908814,0.569835,1.780288,0.002433,0.26087,0.26087,0.26087,0.217391,0,0,1
6124,68606.5,11.136143,74,4.317488,2,2,1,0.99499,0.583479,0.280398,0.136142,6,2,0,2,0,0,2,25,11.5,0,11.5,0,0,11.5,6,2,0,2,0,0,2,19,9.5,0,9.5,0,0,9.5,0.333333,0,0.4,0,0,0.666667,0.46,0,0.5,0,0,0.547619,1,5,1,1,3,2,23,1,1,21,true,0.176599,0.027846,0.784711,0.20213,-1.083286,0.002418,0.268146,0.257937,9.894259,0.569768,1.779617,0.002418,0,0,0,0,0,1,5
6175,69232,11.145219,29.5,3.417727,2,2,1,0.995028,0.584405,0.279706,0.135909,11,5,0,5,1,2,2,69.5,32,0,32,2.5,24.5,5,13,0,0,0,0,0,0,56.5,32,0,32,2.5,24.5,5,0.454545,0,0.5,0.5,0.5,0.5,0.460432,0,0.503937,0.5,0.5,0.526316,1,10,2,4,4,6,63.5,5,49,9.5,true,0.176113,0.027616,0.785475,0.201852,-1.082783,0.002395,0.269008,0.258398,9.807121,0.570325,1.781498,0.002395,0,0,0,0,0,1,5
6180,69342,11.146806,52.5,3.979682,2,2,1,0.995056,0.584116,0.279894,0.136009,10,5,0,5,2,2,1,46.5,18,0,18,3,13,2,6.5,5,0,5,1,2,2,40,13,0,13,2,11,0,0.5,0,0.555556,0.666667,0.5,0.5,0.387097,0,0.4,0.6,0.371429,0.4,1,9,3,4,2,1.5,45,5,35,5,false,0.176132,0.027594,0.786511,0.202195,-1.081281,0.002392,0.269276,0.258674,9.798817,0.570747,1.779187,0.002392,0,0,0,0,0.6,0.4,4
6184,69355,11.146994,96.5,4.579853,2,2,1,0.995056,0.584064,0.280031,0.135924,1,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,0,0,false,0.17618,0.027576,0.785635,0.202078,-1.081468,0.00239,0.269425,0.25883,9.804733,0.570797,1.779203,0.00239,0,0,1,0,0,0,2
6230,70201.5,11.159125,65,4.189655,2,2,1,0.995093,0.583528,0.280415,0.136076,8,3,0,3,1,1,1,34,11,0,11,5.5,3.5,2,11,2,0,2,0,0,2,23,9,0,9,5.5,3.5,0,0.375,0,0.375,0.333333,0.333333,0.5,0.323529,0,0.323529,0.314286,0.28,0.5,0,8,3,3,2,0,34,17.5,12.5,4,false,0.176644,0.027693,0.784573,0.202117,-1.083339,0.002358,0.270164,0.258845,9.738372,0.571781,1.774651,0.002358,0,0,0,0,0,1,5
6281,70879.5,11.168736,0,0,2,2,1,0.995111,0.584933,0.279147,0.135939,5,2,0,2,1,1,0,99,5,0,5,3,2,0,95,2,0,2,0,2,0,4,3,0,3,3,0,0,0.4,0,0.5,0.5,1,0,0.050505,0,0.05102,0.5,1,0,1,4,2,1,1,1,98,6,2,90,false,0.176165,0.027787,0.786067,0.201673,-1.084328,0.002341,0.27179,0.260245,9.721265,0.573211,1.773647,0.002341,0,0,0,0,1,0,4
6290,71116.5,11.172074,19.5,3.020425,2,2,1,0.995138,0.583908,0.279669,0.136441,12,6,0,6,1,1,4,79.5,36,0,36,2.5,2,31.5,6.5,4,0,4,0,2,2,73,32,0,32,2.5,0,29.5,0.5,0,0.5,0.333333,0.5,0.571429,0.45283,0,0.45283,0.217391,0.285714,0.516393,0,12,3,2,7,0,79.5,11.5,7,61,true,0.176549,0.027747,0.787118,0.20229,-1.080376,0.002334,0.272037,0.260508,9.708571,0.573907,1.76788,0.002334,0,0,0,0,0.4,0.6,5
6342,71531,11.177886,98,4.59512,2,2,1,0.995174,0.584692,0.279288,0.136039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,false,0.176048,0.027677,0.787384,0.202053,-1.085274,0.002319,0.270753,0.259319,9.731428,0.572064,1.773391,0.002319,1,0,0,0,0,0,0
6360,71719.5,11.180518,94,4.553877,2,2,1,0.995182,0.585434,0.278786,0.135798,4,2,0,2,1,0,1,5,3,0,3,1,0,2,3,1,0,1,1,0,0,2,2,0,2,0,0,2,0.5,0,0.666667,1,0,0.5,0.6,0,0.75,1,0,0.666667,1,3,1,0,2,1,4,1,0,3,true,0.175707,0.027599,0.787615,0.201766,-1.084892,0.002312,0.271402,0.259686,9.649717,0.572303,1.776556,0.002312,0,0,0,1,0,0,3
6367,71852.5,11.182371,40,3.713572,2,2,1,0.995191,0.585064,0.278624,0.13633,12,6,0,6,2,2,2,59,29.5,0,29.5,3,22,4.5,3.5,1,0,1,1,0,0,55.5,28.5,0,28.5,2,22,4.5,0.5,0,0.545455,0.666667,0.5,0.5,0.5,0,0.522124,0.6,0.511628,0.529412,1,11,3,4,4,2.5,56.5,5,43,8.5,true,0.175828,0.027569,0.790016,0.202267,-1.08147,0.00231,0.271574,0.259871,9.591037,0.572396,1.772238,0.00231,0,0,0,0,0,1,5
6377,72180,11.186918,46.5,3.86073,2,2,1,0.9952,0.584405,0.279311,0.136302,6,2,0,2,2,0,0,52.5,17.5,0,17.5,17.5,0,0,4,0,0,0,0,0,0,48.5,17.5,0,17.5,17.5,0,0,0.333333,0,0.333333,0.4,0,0,0.333333,0,0.333333,0.346535,0,0,0,6,5,1,0,0,52.5,50.5,2,0,false,0.176023,0.027525,0.787797,0.202206,-1.086374,0.002303,0.271932,0.260091,9.594972,0.5728,1.773003,0.002303,0,0,0,1,0,0,3
6390,72252.5,11.187922,99,4.60517,2,2,1,0.995209,0.584554,0.279258,0.136206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.175977,0.02747,0.787601,0.202118,-1.086144,0.002298,0.272005,0.260188,9.608938,0.572774,1.773812,0.002298,0,1,0,0,0,0,1
6439,72910,11.196981,68.5,4.241327,2,2,1,0.995226,0.584631,0.279336,0.136051,8,3,0,3,2,1,0,30.5,12.5,0,12.5,3,9.5,0,10.5,0,0,0,0,0,0,20,12.5,0,12.5,3,9.5,0,0.375,0,0.428571,0.4,0.5,0,0.409836,0,0.454545,0.352941,0.5,0,1,7,5,2,0,3,27.5,8.5,19,0,true,0.176191,0.027571,0.785256,0.201658,-1.096654,0.00228,0.273041,0.261313,9.679666,0.574208,1.778418,0.00228,0,0,0,0,1,0,4
6564,73739.5,11.208294,96,4.574711,2,2,1,0.995294,0.586341,0.278551,0.135126,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,false,0.175883,0.02796,0.783755,0.200735,-1.099979,0.002244,0.272716,0.260907,9.715469,0.572347,1.789541,0.002244,1,0,0,0,0,0,0
6574,73771,11.208721,94,4.553877,2,2,1,0.995302,0.586214,0.278877,0.134927,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2.5,2.5,1,0,1.5,false,0.17592,0.027917,0.78222,0.200571,-1.100153,0.00224,0.272758,0.260967,9.729281,0.572323,1.789612,0.00224,0,0,0,0,1,0,4
6590,73845,11.209723,75,4.330733,2,2,1,0.995311,0.585976,0.278932,0.13511,8,3,0,3,1,1,1,24,7.5,0,7.5,2,3.5,2,9.5,2,0,2,0,0,2,14.5,5.5,0,5.5,2,3.5,0,0.375,0,0.428571,0.333333,0.5,0.5,0.3125,0,0.340909,0.266667,0.5,0.266667,1,7,3,2,2,2,22,7.5,7,7.5,false,0.175796,0.028001,0.782677,0.200732,-1.099687,0.002237,0.272247,0.260485,9.716253,0.57174,1.788805,0.002237,0,0,0,0,0,1,5
6615,74100,11.213171,90,4.510859,2,2,1,0.995327,0.585806,0.279421,0.13479,5,1,0,1,0,1,0,9,3,0,3,0,3,0,5,0,0,0,0,0,0,4,3,0,3,0,3,0,0.2,0,0.25,0,0.5,0,0.333333,0,0.375,0,0.5,0,1,4,1,2,1,1,8,1,6,1,false,0.175888,0.027895,0.779864,0.200378,-1.100032,0.002222,0.272579,0.260559,9.688524,0.572224,1.791646,0.002222,0,0,0,1,0,0,3
6621,74308,11.215974,5,1.791759,2,2,1,0.995327,0.585218,0.279224,0.135575,14,6,0,6,1,3,2,94,42,0,42,2,35.5,4.5,14,0,0,0,0,0,0,80,42,0,42,2,35.5,4.5,0.428571,0,0.461538,0.333333,0.5,0.5,0.446809,0,0.451613,0.142857,0.5,0.5625,1,13,3,6,4,1,93,14,71,8,true,0.17603,0.028021,0.782699,0.200997,-1.095616,0.002218,0.272634,0.260474,9.634147,0.572384,1.786076,0.002218,0,0,0,0,0,0,0
6701,74813,11.222747,74.5,4.324132,2,2,1,0.995425,0.58497,0.279169,0.135879,8,4,0,4,1,3,0,24.5,12.5,0,12.5,2,10.5,0,5.5,2,0,2,0,2,0,19,10.5,0,10.5,2,8.5,0,0.5,0,0.5,0.5,0.6,0,0.510204,0,0.510204,0.5,0.552632,0,0,8,2,5,1,0,24.5,4,19,1.5,false,0.176167,0.027836,0.787004,0.201919,-1.092692,0.002182,0.271916,0.259454,9.568,0.570617,1.78496,0.002182,0,0,0,0,0,1,5
6739,75178.5,11.22762,99,4.60517,2,2,1,0.995448,0.585882,0.278978,0.135157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.176064,0.027679,0.784908,0.201246,-1.099467,0.002165,0.272609,0.25992,9.564987,0.570939,1.788475,0.002165,0,0,0,1,0,0,3
6826,75971.5,11.238113,35,3.583519,2,2,1,0.99554,0.58554,0.279071,0.135406,10,5,0,5,3,1,1,64,27.5,0,27.5,23.5,2,2,7,4,0,4,0,2,2,57,23.5,0,23.5,23.5,0,0,0.5,0,0.5,0.428571,0.5,1,0.429688,0,0.429688,0.408696,0.444444,1,0,10,7,2,1,0,64,57.5,4.5,2,true,0.17675,0.027912,0.787449,0.201881,-1.09133,0.002131,0.273968,0.261294,9.606299,0.571706,1.779835,0.002131,0,0,0,0,1,0,4
6869,76164.5,11.240651,94,4.553877,2,2,1,0.995563,0.586466,0.278626,0.134925,4,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,3,1,1,1,false,0.17608,0.027883,0.786794,0.201403,-1.09114,0.002119,0.274291,0.26126,9.555844,0.571638,1.780811,0.002119,0,0,0,1,0,0,3
6887,76386,11.243555,72.5,4.297286,2,2,1,0.9956,0.586093,0.279052,0.134872,8,3,0,3,1,1,1,26.5,5.5,0,5.5,1,2.5,2,5.5,0,0,0,0,0,0,21,5.5,0,5.5,1,2.5,2,0.375,0,0.428571,0.5,0.333333,0.5,0.207547,0,0.323529,0.5,0.227273,0.5,1,7,2,3,2,9.5,17,2,11,4,true,0.176201,0.02781,0.786861,0.201657,-1.092449,0.002109,0.274735,0.261593,9.523196,0.572081,1.78139,0.002109,0,0,0,0,0,1,5
6923,76780,11.248699,0,0,2,2,1,0.995615,0.586088,0.27899,0.134938,11,5,0,5,2,1,2,99,16.5,0,16.5,9,2,5.5,8.5,0,0,0,0,0,0,90.5,16.5,0,16.5,9,2,5.5,0.454545,0,0.454545,0.4,0.5,0.5,0.166667,0,0.166667,0.4,0.666667,0.07483,0,11,5,2,4,0,99,22.5,3,73.5,true,0.176584,0.02781,0.786534,0.20157,-1.094093,0.002096,0.275184,0.261966,9.508951,0.572364,1.783584,0.002096,0,0,0,0,0,1,5
6929,76851,11.249623,69.5,4.255613,2,2,1,0.995622,0.586074,0.278997,0.134946,5,2,0,2,1,1,0,29.5,3.5,0,3.5,1,2.5,0,6.5,1,0,1,1,0,0,23,2.5,0,2.5,0,2.5,0,0.4,0,0.5,1,0.5,0,0.118644,0,0.388889,1,0.5,0,1,4,1,2,1,20.5,9,1,5,3,false,0.176576,0.027786,0.786746,0.20162,-1.094962,0.002094,0.275234,0.262028,9.470737,0.572363,1.783618,0.002094,0,0,0,0,0,1,5
6947,77023,11.25186,90,4.510859,2,2,1,0.995636,0.585744,0.279071,0.135202,5,2,0,2,1,0,1,9,3,0,3,1,0,2,5,1,0,1,1,0,0,4,2,0,2,0,0,2,0.4,0,0.4,0.5,0,0.5,0.333333,0,0.333333,0.333333,0,0.571429,0,5,2,1,2,0,9,3,2.5,3.5,true,0.176694,0.028146,0.787773,0.201924,-1.094493,0.002088,0.274953,0.261637,9.416667,0.571679,1.785707,0.002088,0,0,0,0,0,1,5
6957,77055.5,11.252281,93.5,4.5486,2,2,1,0.995636,0.585984,0.278862,0.135171,3,1,0,1,0,0,1,5.5,2,0,2,0,0,2,3.5,0,0,0,0,0,0,2,2,0,2,0,0,2,0.333333,0,0.333333,0,0,0.5,0.363636,0,0.363636,0,0,0.666667,0,3,0,1,2,0,5.5,0,2.5,3,true,0.17644,0.028105,0.787879,0.201819,-1.094355,0.002086,0.274989,0.261549,9.379397,0.571591,1.785369,0.002086,0,0,0,0,0,1,5
6965,77385,11.256548,41,3.73767,2,2,1,0.995644,0.585377,0.278521,0.136119,13,6,0,6,2,3,1,58,29,0,29,15,12,2,9.5,0,0,0,0,0,0,48.5,29,0,29,15,12,2,0.461538,0,0.5,0.5,0.5,0.5,0.5,0,0.508772,0.5,0.521739,0.5,1,12,4,6,2,1,57,30,23,4,true,0.176525,0.028073,0.79206,0.202659,-1.08727,0.00208,0.275104,0.261535,9.292804,0.571853,1.775929,0.00208,0,0,0,0,0,1,5
7003,77643.5,11.259883,45,3.828641,2,2,1,0.995651,0.585871,0.278088,0.136057,8,3,0,3,1,2,0,54,22,0,22,2.5,19.5,0,16.5,0,0,0,0,0,0,37.5,22,0,22,2.5,19.5,0,0.375,0,0.428571,0.5,0.5,0,0.407407,0,0.44898,0.5,0.5,0,1,7,2,4,1,5,49,5,39,5,false,0.176566,0.028063,0.791893,0.202366,-1.085546,0.002069,0.275325,0.26183,9.298765,0.572177,1.774303,0.002069,0,0,0,0,0,1,5
7021,77813,11.262064,91,4.521789,2,2,1,0.995658,0.585659,0.278362,0.135996,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3.5,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,4.5,3.5,2.5,0,1,false,0.176826,0.028276,0.79064,0.202258,-1.085995,0.002061,0.275331,0.261728,9.29803,0.57198,1.777254,0.002061,0,0,0,0,0,1,5
7046,77946,11.263772,88,4.488636,2,2,1,0.995693,0.58524,0.278817,0.135959,5,1,0,1,0,1,0,11,2,0,2,0,2,0,5.5,2,0,2,0,2,0,5.5,0,0,0,0,0,0,0.2,0,0.25,0,0.5,0,0.181818,0,0.2,0,0.266667,0,1,4,1,2,1,1,10,1,7.5,1.5,false,0.177333,0.02846,0.790686,0.202528,-1.085241,0.002049,0.275206,0.261509,9.302212,0.57148,1.778066,0.002049,0,0,0,0,1,0,4
7110,78449.5,11.27021,49,3.912023,2,2,1,0.995742,0.585698,0.278491,0.135827,14,7,1,6,3,1,2,50,21.5,1,20.5,13.5,2,5,6.5,4,0,4,0,2,2,43.5,17.5,1,16.5,13.5,0,3,0.5,0.5,0.5,0.428571,0.5,0.666667,0.43,0.285714,0.44086,0.409091,0.363636,0.625,2,12,7,2,3,3.5,46.5,33,5.5,8,true,0.177284,0.028485,0.791829,0.202555,-1.087648,0.002032,0.275822,0.262249,9.362745,0.571866,1.778046,0.002032,0,0,0,0,0,1,5
7129,78582.5,11.271904,55,4.025352,2,2,1,0.995762,0.585513,0.278564,0.135939,7,3,0,3,0,1,2,44,17.5,0,17.5,0,4.5,13,10.5,0,0,0,0,0,0,33.5,17.5,0,17.5,0,4.5,13,0.428571,0,0.428571,0,0.5,0.4,0.397727,0,0.397727,0,0.5,0.371429,0,7,0,2,5,0,44,0,9,35,false,0.177373,0.028409,0.792819,0.202824,-1.085717,0.002023,0.275508,0.261831,9.334146,0.571287,1.775979,0.002023,0,0,0,1,0,0,3
7225,79714.5,11.286207,0.5,0.405465,2,2,1,0.995809,0.587075,0.277136,0.135806,7,3,0,3,1,2,0,98.5,49,0,49,1,48,0,3,1,0,1,1,0,0,95.5,48,0,48,0,48,0,0.428571,0,0.5,1,0.5,0,0.497462,0,0.505155,1,0.505263,0,1,6,1,4,1,1.5,97,1,95,1,false,0.177092,0.028447,0.795575,0.202539,-1.076167,0.001996,0.277383,0.263472,9.331731,0.572578,1.767743,0.001996,0,0,0,0,1,0,4
7254,80011,11.28992,94,4.553877,2,2,1,0.995823,0.586993,0.277493,0.13553,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,3,2,1,0,false,0.177211,0.028333,0.793301,0.202234,-1.076028,0.001986,0.277377,0.263522,9.367788,0.572679,1.766046,0.001986,0,0,1,0,0,0,2
7277,80105,11.291094,75.5,4.337291,2,2,1,0.995829,0.58716,0.277288,0.135568,8,3,0,3,1,1,1,23.5,6.5,0,6.5,2,2.5,2,6,0,0,0,0,0,0,17.5,6.5,0,6.5,2,2.5,2,0.375,0,0.428571,0.5,0.333333,0.5,0.276596,0,0.288889,0.5,0.166667,0.571429,1,7,2,3,2,1,22.5,4,15,3.5,true,0.177064,0.028243,0.793696,0.202204,-1.075813,0.001981,0.27705,0.263239,9.344498,0.572319,1.765406,0.001981,0,0,0,0,1,0,4
7327,80894.5,11.300901,38,3.663562,2,2,1,0.995869,0.586712,0.277526,0.135778,10,4,0,4,0,2,2,61,27,0,27,0,21,6,16,0,0,0,0,0,0,45,27,0,27,0,21,6,0.4,0,0.444444,0,0.5,0.5,0.442623,0,0.473684,0,0.5,0.5,1,9,1,4,4,4,57,3,42,12,true,0.177493,0.028324,0.794132,0.202478,-1.070109,0.001959,0.277752,0.263762,9.343602,0.57304,1.767899,0.001959,0,0,0,0,0,1,5
7335,80969,11.301822,71.5,4.283587,2,2,1,0.995869,0.586653,0.277519,0.135844,7,2,0,2,1,1,0,27.5,6,0,6,3.5,2.5,0,7.5,0,0,0,0,0,0,20,6,0,6,3.5,2.5,0,0.285714,0,0.333333,0.333333,0.5,0,0.218182,0,0.342857,0.318182,0.5,0,1,6,3,2,1,10,17.5,11,5,1.5,false,0.177436,0.028293,0.793951,0.20245,-1.070323,0.001957,0.277858,0.263883,9.338061,0.573308,1.76747,0.001957,0,0,0,0,1,0,4
7346,81038.5,11.30268,84.5,4.448516,2,2,1,0.995875,0.586679,0.277497,0.135839,6,2,0,2,1,0,1,14.5,3,0,3,1,0,2,11.5,1,0,1,1,0,0,3,2,0,2,0,0,2,0.333333,0,0.4,0.5,0,0.5,0.206897,0,0.315789,0.5,0,0.666667,1,5,2,1,2,5,9.5,2,4.5,3,true,0.177442,0.028386,0.793868,0.202421,-1.070368,0.001955,0.278259,0.264305,9.337264,0.573699,1.767349,0.001955,0,0,0.5,0.5,0,0,3
7497,82240,11.317397,76,4.343805,2,2,1,0.995938,0.588336,0.277039,0.134641,8,3,0,3,1,0,2,23,5,0,5,1,0,4,4.5,1,0,1,1,0,0,18.5,4,0,4,0,0,4,0.375,0,0.428571,0.5,0,0.5,0.217391,0,0.434783,0.5,0,0.5,1,7,2,1,4,11.5,11.5,2,1.5,8,true,0.176936,0.027948,0.789352,0.20102,-1.074767,0.001918,0.279456,0.26565,9.41958,0.574922,1.775247,0.001918,0,0,0,0,0,0,0
7571,82968,11.32621,63,4.158883,2,2,1,0.995976,0.588995,0.27662,0.1344,6,2,0,2,0,1,1,36,15.5,0,15.5,0,6,9.5,17.5,0,0,0,0,0,0,18.5,15.5,0,15.5,0,6,9.5,0.333333,0,0.4,0,0.5,0.5,0.430556,0,0.469697,0,0.5,0.5,1,5,1,2,2,3,33,2,12,19,true,0.176792,0.027807,0.789885,0.200847,-1.073826,0.001898,0.279234,0.265431,9.399538,0.574063,1.777594,0.001898,0,0,0,0,0,0,0
7608,83361,11.330935,70.5,4.269698,2,2,1,0.996018,0.588924,0.276359,0.134733,8,4,1,3,1,1,1,28.5,11,1,10,1,2,7,10,3,0,3,1,2,0,18.5,8,1,7,0,0,7,0.5,0.5,0.5,0.5,0.5,0.5,0.385965,0.181818,0.434783,0.2,0.5,0.5,2,6,2,2,2,5.5,23,5,4,14,true,0.176984,0.028198,0.793498,0.201498,-1.071127,0.001887,0.279453,0.265586,9.361556,0.573949,1.779827,0.001887,0,0,1,0,0,0,2
7617,83496,11.332554,49.5,3.921973,2,2,1,0.99603,0.588788,0.276445,0.134782,7,2,0,2,1,0,1,49.5,5.5,0,5.5,3.5,0,2,7.5,0,0,0,0,0,0,42,5.5,0,5.5,3.5,0,2,0.285714,0,0.333333,0.333333,0,0.5,0.111111,0,0.297297,0.28,0,0.5,1,6,3,1,2,31,18.5,12.5,2,4,true,0.177037,0.028164,0.793876,0.201635,-1.072304,0.001881,0.279648,0.265535,9.315909,0.574024,1.780094,0.001881,0,0,0,0,0,1,5
7634,83577,11.333524,87.5,4.483003,2,2,1,0.996042,0.58846,0.276448,0.135107,5,2,0,2,1,0,1,11.5,3,0,3,1,0,2,7.5,1,0,1,1,0,0,4,2,0,2,0,0,2,0.4,0,0.5,0.5,0,0.5,0.26087,0,0.5,0.333333,0,0.666667,1,4,2,0,2,5.5,6,3,0,3,true,0.177167,0.028363,0.795258,0.201981,-1.071467,0.001877,0.279681,0.265598,9.315193,0.573838,1.779627,0.001877,0,0,0,0,0,1,5
