@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,turn,197,1,1756,96.5,2.442347,0.006506,2.442347,2,2,1,0.602328,0.262646,0.135661,0.294286,0.462857,0.242857,false,3,0,0,0,0,0,false,0.170149,0.04796,0.87037,0.181,-1.181882,0.081429,0.214925,0.202189,7.615385,0.498305,1.959452,0.081429,1,0,0,fold
0,0,1,flop,198,1,1802,94,3.526361,0.018519,3.526361,2,2,1,0.601257,0.265131,0.134241,0.313939,0.307879,0.378182,false,2,0,0,0,0,0,false,0.174257,0.047723,0.854545,0.179208,-1.194686,0.078621,0.218812,0.206139,7.769231,0.503911,1.999915,0.078621,1,0,0,fold
0,0,1,flop,206,1,1825.5,96.5,1.791759,0.003276,1.791759,2,2,1,0.608325,0.262132,0.130152,0.334118,0.298824,0.367059,false,2,0,0,0,0,0,false,0.172381,0.045905,0.839286,0.174038,-1.201027,0.076,0.215238,0.203048,7.923077,0.501087,2.005254,0.076,0,0,1,raise
0,0,1,flop,206,3,1850,84.5,1.871802,0.003501,2.917771,2,2,1,0.605253,0.260808,0.134545,0.324571,0.290286,0.385143,true,4,1,1,0.25,1.94591,0.285714,true,0.172381,0.045905,0.857143,0.17799,-1.166894,0.076,0.215238,0.203048,8,0.503784,1.964229,0.076,0,0,1,raise
0,0,1,turn,206,1,1872,71.5,0.916291,0.001334,0.916291,2,2,1,0.602211,0.259497,0.138894,0.341333,0.432,0.226667,false,6,2,0,0.333333,2.60269,0.416667,true,0.172381,0.045905,0.875,0.181905,-1.13226,0.076,0.215238,0.203048,7.5,0.503743,1.917252,0.076,0,1,0,call
0,0,1,river,206,1,1943.5,69,4.234107,0.034286,4.234107,2,2,1,0.5992,0.2632,0.1382,0.203636,0.490909,0.305455,false,7,2,0,0.285714,2.60269,0.126263,false,0.172381,0.045905,0.859649,0.181043,-1.138369,0.076,0.215238,0.203048,7.571429,0.506383,1.990223,0.076,1,0,0,fold
0,0,1,turn,207,1,1989.5,98,3.73767,0.020674,3.73767,2,2,1,0.598218,0.265545,0.136832,0.32,0.4675,0.2125,false,2,1,0,0.5,0.693147,0.023256,true,0.176303,0.045687,0.862069,0.183178,-1.132011,0.073548,0.214218,0.202085,7.133333,0.506316,2.024731,0.073548,1,0,0,fold
0,0,1,flop,214,1,2012,95.5,1.504077,0.002232,1.504077,2,2,1,0.603092,0.263961,0.133527,0.315556,0.282222,0.402222,false,2,0,0,0,0,0,false,0.175229,0.04422,0.847458,0.178995,-1.14049,0.07125,0.211927,0.200183,7.266667,0.50359,2.028828,0.07125,1,0,0,fold
0,0,1,flop,233,2,2147.5,85,0,0.000465,0.693147,2,2,1,0.617455,0.257455,0.125636,0.334054,0.274595,0.391351,true,3,1,1,0.333333,0.693147,0.066667,true,0.165401,0.040675,0.836066,0.172532,-1.165022,0.069091,0.203376,0.192574,7.466667,0.491262,2.102441,0.069091,0,0,1,raise
0,0,1,flop,233,4,2233.5,83,4.41884,0.03583,4.454347,2,2,1,0.614661,0.25629,0.129593,0.325263,0.267368,0.407368,true,5,2,2,0.4,1.098612,0.020202,true,0.165401,0.040675,0.852459,0.176068,-1.159893,0.069091,0.203376,0.192574,7.533333,0.49372,2.166566,0.069091,1,0,0,fold
0,0,1,flop,237,2,2303,68,0,0.000434,0.693147,2,2,1,0.612622,0.260622,0.127289,0.342564,0.260513,0.396923,true,3,1,1,0.333333,0.693147,0.03125,true,0.166805,0.04,0.84127,0.176569,-1.221167,0.067059,0.204149,0.193527,7.666667,0.493839,2.184757,0.067059,0,1,0,call
0,0,1,turn,237,1,2305,67,0,0.000434,0,2,2,1,0.609912,0.263894,0.126726,0.36,0.44,0.2,false,4,1,0,0.25,0.693147,0.030303,false,0.166805,0.04,0.828125,0.175833,-1.223341,0.067059,0.204149,0.193527,7.733333,0.496226,2.185566,0.067059,0,0,1,raise
0,0,1,river,237,2,2319,62,1.609438,0.002151,1.94591,2,2,1,0.607225,0.262731,0.130573,0.27,0.45,0.28,true,7,3,1,0.428571,1.791759,0.119048,true,0.166805,0.04,0.859375,0.182645,-1.196417,0.067059,0.204149,0.193527,7.3125,0.496262,2.161231,0.067059,0,1,0,call
0,0,1,flop,254,1,2480.5,50.5,1.94591,0.002814,1.94591,2,2,1,0.616,0.256833,0.127667,0.334,0.279,0.387,false,2,0,0,0,0,0,false,0.163566,0.04124,0.848485,0.177255,-1.29993,0.065143,0.206202,0.196279,7.625,0.494222,2.205211,0.065143,0,1,0,call
0,0,1,turn,254,1,2489,43.5,0.405465,0.000602,0.405465,2,2,1,0.613444,0.259917,0.127137,0.34,0.415556,0.244444,false,3,0,0,0,0,0,false,0.163566,0.04124,0.835821,0.176563,-1.313417,0.065143,0.206202,0.196279,7.6875,0.49646,2.206347,0.065143,0,0,1,raise
0,0,1,turn,254,3,2506.5,40,2.484907,0.004765,2.74084,2,2,1,0.610909,0.258843,0.130744,0.322105,0.393684,0.284211,true,5,1,1,0.2,1.098612,0.028169,true,0.163566,0.04124,0.850746,0.179767,-1.30215,0.065143,0.206202,0.196279,7.75,0.498678,2.201734,0.065143,0,1,0,call
0,0,1,river,254,1,2520,28,0.405465,0.000595,0.405465,2,2,1,0.608395,0.261893,0.130206,0.249231,0.492308,0.258462,false,6,1,0,0.166667,1.098612,0.027586,false,0.163566,0.04124,0.838235,0.17907,-1.324792,0.065143,0.206202,0.196279,7.8125,0.500877,2.202858,0.065143,0,0,1,raise
0,0,1,flop,315,1,2719.5,99,1.386294,0.001469,1.386294,2,2,1,0.645053,0.233825,0.121544,0.325854,0.296585,0.377561,false,1,0,0,0,0,0,false,0.147962,0.039624,0.873239,0.169536,-1.290984,0.06,0.198119,0.190094,8,0.474242,2.222435,0.06,1,0,0,fold
0,0,1,flop,322,1,2795.5,75,0,0.000358,0,2,2,1,0.646712,0.235068,0.11863,0.341905,0.289524,0.368571,false,2,0,0,0,0,0,false,0.15092,0.038773,0.849315,0.165696,-1.335355,0.058462,0.203067,0.195215,8.235294,0.478519,2.243647,0.058462,0,0,1,raise
0,0,1,flop,322,3,2799.5,73,0,0.000357,1.098612,2,2,1,0.644505,0.234266,0.121638,0.333953,0.282791,0.383256,true,4,1,1,0.25,0.693147,0.037037,true,0.15092,0.038773,0.863014,0.168387,-1.330414,0.058462,0.203067,0.195215,8.294118,0.480443,2.237919,0.058462,0,1,0,call
0,0,1,turn,322,1,2805,72,1.504077,0.001602,1.504077,2,2,1,0.642313,0.236871,0.121224,0.306,0.424,0.27,false,5,1,0,0.2,0.693147,0.031746,false,0.15092,0.038773,0.851351,0.167846,-1.332181,0.058462,0.203067,0.195215,8.352942,0.482353,2.240982,0.058462,0,1,0,call
0,0,1,river,322,1,2811,67.5,0.405465,0.000533,0.405465,2,2,1,0.640136,0.239458,0.120814,0.231429,0.457143,0.311429,false,6,1,0,0.166667,0.693147,0.030303,false,0.15092,0.038773,0.84,0.167308,-1.340093,0.058462,0.203067,0.195215,8.411765,0.484249,2.242,0.058462,0,0,1,raise
