@relation PostCheckBet

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute betFrequencyRound numeric
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute betProb numeric
@attribute action {check,bet}

@data
0,0,2,flop,973,false,0,9099.5,99,2,2,1,0.961176,0.942326,0,0,0,0,0,false,0.146571,0.029314,0.725,0.17089,-1.559834,0.019655,0.203889,0.198199,10.02439,0.488645,2.21138,0.019655,1,bet
0,0,2,river,973,false,0,9109.5,94,2,2,1,0.961739,0.814286,3,1,0.333333,0.693147,0.2,false,0.146571,0.029314,0.72314,0.171399,-1.559493,0.019655,0.203889,0.198199,10.073171,0.48989,2.210238,0.019655,1,bet
0,0,2,flop,985,false,0,9200,97,2,2,1,0.962286,0.943636,1,0,0,0,0,false,0.145804,0.028959,0.721311,0.170485,-1.556351,0.019487,0.20546,0.199838,9.928572,0.489988,2.217425,0.019487,1,bet
0,0,2,flop,988,false,0,9334,97,2,2,1,0.962817,0.944889,1,0,0,0,0,false,0.147379,0.028871,0.721774,0.171984,-1.564441,0.01916,0.206855,0.20125,9.636364,0.493079,2.22206,0.01916,1,bet
0,0,2,flop,991,false,0,9408,65,2,2,1,0.963333,0.946087,1,0,0,0,0,false,0.14794,0.028784,0.72,0.172301,-1.577418,0.019,0.207236,0.201648,9.659091,0.492509,2.229382,0.019,1,bet
0,0,2,turn,991,false,0,9414,62,2,2,1,0.963836,0.849412,3,1,0.333333,0.693147,0.027027,false,0.14794,0.028784,0.721116,0.172967,-1.576187,0.019,0.207236,0.201648,9.681818,0.493112,2.227819,0.019,1,bet
0,0,2,flop,1015,false,0,9628.5,99,2,2,1,0.964324,0.947234,0,0,0,0,0,false,0.146418,0.028106,0.717647,0.170833,-1.587905,0.018689,0.209225,0.203768,9.711111,0.496158,2.229962,0.018689,1,bet
0,0,2,flop,1019,false,0,9648.5,98,2,2,1,0.9648,0.948333,1,0,0,0,0,false,0.146823,0.027996,0.715953,0.170977,-1.586472,0.018537,0.210362,0.204927,9.755555,0.496176,2.231292,0.018537,1,bet
0,0,2,river,1053,false,0,9789.5,99,2,2,1,0.965263,0.826667,0,0,0,0,0,false,0.144938,0.028042,0.722008,0.16926,-1.578315,0.01824,0.211164,0.205904,9.977777,0.495701,2.232905,0.01824,1,bet
0,0,2,flop,1073,false,0,9885.5,97,2,2,1,0.965714,0.949388,1,0,0,0,0,false,0.144104,0.027521,0.717557,0.167644,-1.575501,0.017953,0.210956,0.205794,9.869565,0.494091,2.237983,0.017953,1,bet
0,0,2,flop,1087,false,0,10156.5,99,2,2,1,0.966154,0.9504,0,0,0,0,0,false,0.144088,0.027168,0.714286,0.167164,-1.601171,0.017674,0.210999,0.205903,10.021739,0.495815,2.251242,0.017674,1,bet
