@relation PostCheckBet

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute betFrequencyRound numeric
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute betProb numeric
@attribute action {check,bet}

@data
0,0,2,flop,1293,false,0,13658.5,96.5,2,2,1,0.974118,0.957966,1,0,0,0,0,false,0.14973,0.029792,0.831776,0.200469,-1.185006,0.01434,0.192136,0.186307,7.941176,0.470819,1.761268,0.01434,1,bet
0,0,2,turn,1293,false,0,13662.5,94.5,2,2,1,0.974369,0.924706,3,1,0.333333,0.693147,0.222222,false,0.14973,0.029792,0.832298,0.200938,-1.184349,0.01434,0.192136,0.186307,7.955883,0.471289,1.760487,0.01434,1,bet
0,0,2,flop,1295,false,0,13716.5,99,2,2,1,0.974615,0.958667,0,0,0,0,0,false,0.150269,0.029746,0.833846,0.202176,-1.180349,0.014161,0.19261,0.18602,7.913043,0.47321,1.754325,0.014161,1,bet
0,0,2,turn,1295,false,0,13718.5,98,2,2,1,0.974857,0.926857,1,1,1,0.693147,1,true,0.150269,0.029746,0.836923,0.202795,-1.179411,0.014161,0.19261,0.18602,7.8,0.472792,1.753391,0.014161,1,bet
0,0,2,river,1295,false,0,13722.5,96,2,2,1,0.975094,0.847059,2,2,1,1.386294,1,true,0.150269,0.029746,0.84,0.203414,-1.17754,0.014161,0.19261,0.18602,7.690141,0.472374,1.751526,0.014161,1,bet
0,0,2,flop,1299,false,0,13794,75.5,2,2,1,0.975327,0.959344,1,0,0,0,0,false,0.150576,0.029655,0.840979,0.204173,-1.180299,0.014074,0.192786,0.186216,7.611111,0.472056,1.75077,0.014074,1,bet
0,0,2,turn,1299,false,0,13804,70.5,2,2,1,0.975556,0.928889,5,2,0.4,1.098612,0.070175,false,0.150576,0.029655,0.844512,0.205243,-1.179298,0.014074,0.192786,0.186216,7.638889,0.472982,1.749401,0.014074,1,bet
0,0,2,river,1299,false,0,13818,63.5,2,2,1,0.97578,0.855556,8,4,0.5,2.014903,0.183099,true,0.150576,0.029655,0.85061,0.206467,-1.175842,0.014074,0.192786,0.186216,7.547945,0.47303,1.745649,0.014074,1,bet
0,0,2,turn,1305,false,0,13885,99,2,2,1,0.976,0.930811,0,0,0,0,0,false,0.150649,0.029519,0.854103,0.20705,-1.172545,0.013988,0.192666,0.186127,7.472973,0.472711,1.748342,0.013988,1,bet
0,0,2,flop,1335,false,0,14128.5,99,2,2,1,0.976216,0.96,0,0,0,0,0,false,0.153249,0.031098,0.856716,0.207202,-1.169144,0.013653,0.193577,0.187184,7.635135,0.472464,1.766161,0.013653,1,bet
0,0,2,turn,1361,false,0,14274.5,99,2,2,1,0.976429,0.932632,0,0,0,0,0,false,0.155458,0.030505,0.83965,0.204425,-1.171625,0.013179,0.192821,0.186549,7.756757,0.471692,1.77963,0.013179,1,bet
0,0,2,flop,1373,false,0,14302.5,99,2,2,1,0.976637,0.960635,0,0,0,0,0,false,0.155556,0.03024,0.837681,0.20366,-1.170087,0.013029,0.192593,0.186376,7.797297,0.471048,1.779641,0.013029,1,bet
0,0,2,flop,1385,false,0,14427.5,99,2,2,1,0.976842,0.96125,0,0,0,0,0,false,0.155652,0.029978,0.836676,0.203916,-1.165752,0.012881,0.192369,0.186206,7.773334,0.471334,1.771164,0.012881,1,bet
0,0,2,flop,1399,false,0,14525.5,99,2,2,1,0.977044,0.961846,0,0,0,0,0,false,0.156949,0.031105,0.840456,0.204313,-1.166969,0.012737,0.192587,0.186486,7.826667,0.470367,1.778699,0.012737,1,bet
0,0,2,flop,1400,false,0,14528.5,99,2,2,1,0.977241,0.962424,0,0,0,0,0,false,0.156838,0.031083,0.843305,0.204885,-1.166076,0.012667,0.193162,0.186353,7.723684,0.469601,1.778252,0.012667,1,bet
0,0,2,flop,1469,false,0,14922,73.5,2,2,1,0.977436,0.962985,2,1,0.5,0.693147,0.039216,false,0.154922,0.030305,0.823691,0.198622,-1.175293,0.012193,0.194297,0.187807,8.026316,0.469961,1.807713,0.012193,1,bet
0,0,2,flop,1485,false,0,15194,99,2,2,1,0.977627,0.963529,0,0,0,0,0,false,0.155272,0.030651,0.836512,0.20136,-1.165982,0.012063,0.193553,0.187132,7.961538,0.471197,1.792263,0.012063,1,bet
0,0,2,flop,1515,false,0,15305.5,99,2,2,1,0.977815,0.964058,0,0,0,0,0,false,0.156155,0.031363,0.828877,0.1996,-1.166618,0.011937,0.195655,0.189361,8.115385,0.472079,1.796123,0.011937,1,bet
0,0,2,flop,1529,false,0,15404.5,93.5,2,2,1,0.978,0.964571,1,0,0,0,0,false,0.156034,0.031729,0.829787,0.199338,-1.166639,0.011875,0.196478,0.190241,8.166667,0.471536,1.804493,0.011875,1,bet
0,0,2,flop,1533,false,0,15416,97,2,2,1,0.978182,0.96507,1,0,0,0,0,false,0.156278,0.031646,0.828042,0.199472,-1.166449,0.011813,0.196617,0.190397,8.179487,0.470871,1.804776,0.011813,1,bet
0,0,2,flop,1541,false,0,15487,99,2,2,1,0.978361,0.965555,0,0,0,0,0,false,0.156117,0.031482,0.828496,0.199212,-1.165724,0.011753,0.196893,0.190706,8.205129,0.470606,1.811871,0.011753,1,bet
0,0,2,flop,1569,false,0,15818,99,2,2,1,0.978537,0.966027,0,0,0,0,0,false,0.155245,0.030922,0.833766,0.2,-1.142676,0.011574,0.197203,0.191125,7.97561,0.471209,1.78626,0.011574,1,bet
0,0,2,flop,1599,false,0,15948.5,97,2,2,1,0.97871,0.966486,1,0,0,0,0,false,0.153587,0.030343,0.825641,0.197713,-1.143559,0.011457,0.196631,0.190668,8.060976,0.469458,1.795518,0.011457,1,bet
0,0,2,turn,1619,false,0,16081.5,99,2,2,1,0.97888,0.934359,0,0,0,0,0,false,0.153543,0.030585,0.826531,0.196981,-1.144403,0.011343,0.196673,0.190783,8.121951,0.46867,1.806013,0.011343,1,bet
0,0,2,flop,1625,false,0,16128.5,99,2,2,1,0.979048,0.966933,0,0,0,0,0,false,0.154205,0.030473,0.824873,0.196867,-1.143022,0.011232,0.196562,0.190694,8.146341,0.468425,1.810243,0.011232,1,bet
0,0,2,turn,1625,false,0,16130.5,98,2,2,1,0.979213,0.936,1,1,1,0.693147,1,true,0.154205,0.030473,0.827411,0.19737,-1.142202,0.011232,0.196562,0.190694,8.048193,0.468091,1.809423,0.011232,1,bet
0,0,2,river,1625,false,0,16134.5,96,2,2,1,0.979375,0.863158,2,2,1,1.386294,1,true,0.154205,0.030473,0.829949,0.197872,-1.140563,0.011232,0.196562,0.190694,7.952381,0.467758,1.807786,0.011232,1,bet
0,0,2,flop,1635,false,0,16207,99,2,2,1,0.979535,0.967368,0,0,0,0,0,false,0.153874,0.030287,0.832911,0.198132,-1.134081,0.011176,0.195973,0.19014,7.882353,0.466856,1.801838,0.011176,1,bet
0,0,2,turn,1639,false,0,16216,99,2,2,1,0.979692,0.937561,0,0,0,0,0,false,0.154717,0.030213,0.831234,0.198261,-1.133531,0.011068,0.195496,0.189677,7.894118,0.466243,1.801972,0.011068,1,bet
0,0,2,flop,1649,false,0,16239,99,2,2,1,0.979847,0.967792,0,0,0,0,0,false,0.154991,0.030635,0.834171,0.198639,-1.131363,0.011014,0.194918,0.189135,7.905882,0.464652,1.802035,0.011014,1,bet
0,0,2,flop,1671,false,0,16292,96,2,2,1,0.98,0.968205,2,1,0.5,0.693147,0.333333,false,0.153552,0.03083,0.837093,0.198039,-1.130399,0.010962,0.194149,0.188442,7.941176,0.462535,1.802218,0.010962,1,bet
0,0,2,flop,1677,false,0,16548,99,2,2,1,0.98015,0.968608,0,0,0,0,0,false,0.154194,0.03072,0.836228,0.19866,-1.151981,0.010857,0.194051,0.188364,7.918605,0.463806,1.815889,0.010857,1,bet
0,0,2,flop,1679,false,0,16552.5,99,2,2,1,0.980299,0.969,0,0,0,0,0,false,0.154605,0.030683,0.836634,0.199027,-1.151304,0.010806,0.193821,0.18814,7.918605,0.463165,1.815889,0.010806,1,bet
0,0,2,flop,1695,false,0,16755.5,97,2,2,1,0.980444,0.969383,1,0,0,0,0,false,0.154915,0.030983,0.836186,0.199038,-1.152008,0.010704,0.196115,0.190489,7.954023,0.465619,1.822398,0.010704,1,bet
0,0,2,flop,1703,false,0,16773.5,99,2,2,1,0.980588,0.969756,0,0,0,0,0,false,0.15536,0.030838,0.83455,0.198922,-1.151464,0.010605,0.195196,0.189596,7.965517,0.464398,1.822914,0.010605,1,bet
0,0,2,turn,1751,false,0,17340.5,94.5,2,2,1,0.98073,0.939048,2,0,0,0,0,false,0.1551,0.030564,0.830986,0.198726,-1.148361,0.010224,0.198405,0.191818,7.631579,0.46956,1.809164,0.010224,1,bet
0,0,2,river,1751,false,0,17351.5,89,2,2,1,0.98087,0.87,4,1,0.25,1.098612,0.2,false,0.1551,0.030564,0.831382,0.199075,-1.147681,0.010224,0.198405,0.191818,7.642105,0.469908,1.808076,0.010224,1,bet
0,0,2,flop,1759,false,0,17430,99,2,2,1,0.981007,0.97012,0,0,0,0,0,false,0.154963,0.030425,0.831776,0.198733,-1.146276,0.010179,0.198639,0.192082,7.673684,0.470334,1.813387,0.010179,1,bet
0,0,2,turn,1781,false,0,17599.5,99,2,2,1,0.981143,0.940465,0,0,0,0,0,false,0.154174,0.03005,0.835648,0.199317,-1.142209,0.010088,0.197311,0.190835,7.677083,0.469728,1.803854,0.010088,1,bet
0,0,2,turn,1817,false,0,18357.5,77.5,2,2,1,0.981277,0.941818,2,0,0,0,0,false,0.155519,0.031653,0.844244,0.202115,-1.162048,0.009913,0.197254,0.190906,7.734694,0.471122,1.80243,0.009913,1,bet
0,0,2,river,1817,false,0,18374.5,69,2,2,1,0.981408,0.87619,4,1,0.25,1.098612,0.066667,false,0.155519,0.031653,0.844595,0.202446,-1.162072,0.009913,0.197254,0.190906,7.744898,0.471456,1.801763,0.009913,1,bet
0,0,2,flop,1831,false,0,18562.5,96.5,2,2,1,0.981538,0.970476,1,0,0,0,0,false,0.155422,0.031411,0.838137,0.202203,-1.16619,0.009828,0.197384,0.191084,7.836735,0.472954,1.79854,0.009828,1,bet
0,0,2,flop,1849,false,0,18851,99,2,2,1,0.981667,0.970823,0,0,0,0,0,false,0.157151,0.032186,0.834061,0.202069,-1.166464,0.009661,0.197625,0.191387,7.948979,0.474198,1.820848,0.009661,1,bet
0,0,2,flop,1875,false,0,19020,99,2,2,1,0.981793,0.971163,0,0,0,0,0,false,0.15604,0.03174,0.827214,0.200431,-1.173991,0.00954,0.196488,0.189803,7.929293,0.47265,1.830036,0.00954,1,bet
0,0,2,river,1876,false,0,19172,74.5,2,2,1,0.981918,0.881818,7,3,0.428571,2.197225,0.326531,true,0.156489,0.031723,0.832258,0.201824,-1.171464,0.0095,0.196915,0.190234,7.831683,0.473998,1.836237,0.0095,1,bet
0,0,2,flop,1887,false,0,19217,94.5,2,2,1,0.982041,0.971494,1,0,0,0,0,false,0.156637,0.031539,0.827292,0.201173,-1.171474,0.009421,0.197356,0.190714,7.871287,0.473837,1.838064,0.009421,1,bet
0,0,2,flop,1893,false,0,19283,83,2,2,1,0.982162,0.971818,1,0,0,0,0,false,0.157196,0.031439,0.824153,0.200956,-1.174464,0.009344,0.197786,0.191165,7.90099,0.473931,1.842001,0.009344,1,bet
0,0,2,flop,1895,false,0,19460.5,95,2,2,1,0.982282,0.972135,2,1,0.5,0.693147,0.25,false,0.157557,0.031933,0.827004,0.202014,-1.187775,0.009306,0.198104,0.19149,7.930693,0.474595,1.846763,0.009306,1,bet
0,0,2,flop,1897,false,0,19484,99,2,2,1,0.9824,0.972444,0,0,0,0,0,false,0.158443,0.031899,0.82563,0.202008,-1.187609,0.009231,0.198422,0.191815,7.960396,0.47554,1.847422,0.009231,1,bet
0,0,2,flop,1899,false,0,19490.5,98,2,2,1,0.982517,0.972747,1,0,0,0,0,false,0.158802,0.031865,0.824268,0.202216,-1.187231,0.009194,0.198739,0.192139,7.970297,0.475284,1.847532,0.009194,1,bet
0,0,2,turn,1899,false,0,19648.5,19,2,2,1,0.982632,0.943111,4,2,0.5,3.713572,0.5,true,0.158802,0.031865,0.828452,0.203057,-1.167975,0.009194,0.198739,0.192139,7.901961,0.475314,1.824298,0.009194,1,bet
0,0,2,river,1899,false,0,19660.5,13,2,2,1,0.982745,0.886957,7,4,0.571429,3.806663,0.511628,true,0.158802,0.031865,0.832636,0.203897,-1.165686,0.009194,0.198739,0.192139,7.834951,0.475343,1.821806,0.009194,1,bet
0,0,2,flop,1901,false,0,19678,99,2,2,1,0.982857,0.973043,0,0,0,0,0,false,0.15916,0.031832,0.835073,0.204627,-1.163277,0.009157,0.19853,0.191937,7.769231,0.475089,1.81904,0.009157,1,bet
0,0,2,flop,1939,false,0,19791.5,99,2,2,1,0.982968,0.973333,0,0,0,0,0,false,0.158621,0.031724,0.832645,0.203423,-1.162057,0.009012,0.195677,0.189213,7.826923,0.471362,1.822048,0.009012,1,bet
0,0,2,river,1939,false,0,19848.5,70.5,2,2,1,0.983077,0.891667,5,3,0.6,2.772589,0.526316,true,0.158621,0.031724,0.838843,0.204661,-1.154851,0.009012,0.195677,0.189213,7.698113,0.471429,1.813467,0.009012,1,bet
0,0,2,flop,1941,false,0,19888,99,2,2,1,0.983185,0.973617,0,0,0,0,0,false,0.158972,0.031692,0.843299,0.205788,-1.149994,0.008976,0.195476,0.189018,7.64486,0.471495,1.807692,0.008976,1,bet
0,0,2,flop,1949,false,0,19910,99,2,2,1,0.983291,0.973895,0,0,0,0,0,false,0.158833,0.031562,0.843621,0.205667,-1.149437,0.008941,0.195187,0.188756,7.654206,0.470705,1.808229,0.008941,1,bet
0,0,2,flop,1961,false,0,19980.5,97.5,2,2,1,0.983396,0.974167,1,0,0,0,0,false,0.159389,0.031878,0.842536,0.205428,-1.148744,0.008906,0.196539,0.190148,7.700934,0.470874,1.811832,0.008906,1,bet
0,0,2,flop,1963,false,0,19985,99,2,2,1,0.9835,0.974433,0,0,0,0,0,false,0.159736,0.031845,0.842857,0.205729,-1.148188,0.008872,0.19634,0.189954,7.700934,0.47033,1.811832,0.008872,1,bet
0,0,2,flop,1973,false,0,20048.5,99,2,2,1,0.983602,0.974694,0,0,0,0,0,false,0.159939,0.031684,0.841463,0.205295,-1.147737,0.008803,0.196358,0.190005,7.728972,0.470161,1.816073,0.008803,1,bet
0,0,2,flop,2005,false,0,20356,99,2,2,1,0.983704,0.974949,0,0,0,0,0,false,0.159383,0.032175,0.84879,0.205924,-1.160772,0.008736,0.195719,0.189467,7.759259,0.469467,1.825926,0.008736,1,bet
0,0,2,turn,2045,false,0,20522,99,2,2,1,0.983804,0.944348,0,0,0,0,0,false,0.157735,0.032035,0.847695,0.203958,-1.16018,0.008636,0.195315,0.188697,7.761468,0.467375,1.834219,0.008636,1,bet
0,0,2,turn,2055,false,0,20578.5,94.5,2,2,1,0.983902,0.945532,3,1,0.333333,0.693147,0.222222,false,0.157455,0.03188,0.848303,0.203939,-1.159038,0.008604,0.195338,0.188752,7.798165,0.467521,1.836306,0.008604,1,bet
0,0,2,flop,2095,false,0,20695,99,2,2,1,0.984,0.9752,0,0,0,0,0,false,0.155884,0.031272,0.843564,0.201847,-1.158347,0.008507,0.192568,0.186108,7.772727,0.464101,1.839393,0.008507,1,bet
0,0,2,flop,2115,false,0,20845,99,2,2,1,0.984096,0.975446,0,0,0,0,0,false,0.1563,0.031449,0.845098,0.202116,-1.15633,0.008382,0.193582,0.186711,7.663717,0.46453,1.845039,0.008382,1,bet
0,0,2,flop,2139,false,0,21151.5,97.5,2,2,1,0.984192,0.975686,1,0,0,0,0,false,0.156416,0.031097,0.837209,0.200667,-1.176406,0.008261,0.193747,0.186953,7.725664,0.464047,1.86094,0.008261,1,bet
0,0,2,flop,2141,false,0,21161.5,99,2,2,1,0.984286,0.975922,0,0,0,0,0,false,0.156737,0.031068,0.837524,0.200856,-1.175857,0.008231,0.194033,0.187245,7.734513,0.464086,1.861121,0.008231,1,bet
0,0,2,flop,2145,false,0,21193,97,2,2,1,0.984379,0.976154,2,1,0.5,0.693147,0.5,false,0.157376,0.031475,0.836538,0.201138,-1.175461,0.008172,0.194602,0.187827,7.769911,0.464737,1.861913,0.008172,1,bet
0,0,2,turn,2145,false,0,21206,90.5,2,2,1,0.984471,0.946667,4,2,0.5,1.098612,0.235294,false,0.157376,0.031475,0.836852,0.201421,-1.175913,0.008172,0.194602,0.187827,7.778761,0.465024,1.861819,0.008172,1,bet
0,0,2,flop,2155,false,0,21258,99,2,2,1,0.984561,0.976381,0,0,0,0,0,false,0.157573,0.031329,0.837476,0.201414,-1.174472,0.008114,0.194627,0.187883,7.814159,0.465173,1.862744,0.008114,1,bet
0,0,2,river,2155,false,0,21300,78,2,2,1,0.984651,0.896,4,2,0.5,2.442347,0.5,false,0.157573,0.031329,0.839695,0.202072,-1.169806,0.008114,0.194627,0.187883,7.763158,0.465495,1.857021,0.008114,1,bet
0,0,2,flop,2159,false,0,21410,99,2,2,1,0.98474,0.976604,0,0,0,0,0,false,0.158206,0.031271,0.839015,0.20272,-1.167153,0.008057,0.19473,0.187998,7.672414,0.466172,1.850391,0.008057,1,bet
0,0,2,flop,2173,false,0,21587,88.5,2,2,1,0.984828,0.976822,1,0,0,0,0,false,0.158567,0.03153,0.835206,0.202607,-1.172675,0.008,0.195315,0.188627,7.741379,0.466947,1.855991,0.008,1,bet
0,0,2,flop,2181,false,0,21693.5,98,2,2,1,0.984914,0.977037,1,1,1,0.693147,1,true,0.158444,0.031872,0.838951,0.202877,-1.171508,0.007972,0.195515,0.188394,7.692307,0.466527,1.86324,0.007972,1,bet
0,0,2,river,2201,false,0,21807.5,91.5,2,2,1,0.985,0.9,4,1,0.25,1.098612,0.266667,false,0.158367,0.03249,0.840149,0.202944,-1.170017,0.007917,0.196009,0.188952,7.694915,0.46632,1.866859,0.007917,1,bet
0,0,2,flop,2225,false,0,21895.5,99,2,2,1,0.985085,0.977248,0,0,0,0,0,false,0.158008,0.033037,0.842884,0.20301,-1.166805,0.007862,0.195245,0.187815,7.680672,0.465088,1.863652,0.007862,1,bet
0,0,2,river,2225,false,0,21903.5,95,2,2,1,0.985169,0.903704,3,1,0.333333,0.693147,0.25,false,0.158008,0.033037,0.841621,0.203188,-1.166763,0.007862,0.195245,0.187815,7.697479,0.465638,1.863316,0.007862,1,bet
0,0,2,flop,2233,false,0,21949.5,99,2,2,1,0.985251,0.977455,0,0,0,0,0,false,0.158784,0.032919,0.840659,0.203358,-1.164515,0.007782,0.194546,0.187144,7.658333,0.465266,1.86208,0.007782,1,bet
0,0,2,flop,2241,false,0,21963,99,2,2,1,0.985333,0.977658,0,0,0,0,0,false,0.158664,0.032802,0.840951,0.20335,-1.163988,0.007755,0.193853,0.186477,7.658333,0.464078,1.86208,0.007755,1,bet
0,0,2,turn,2241,false,0,21965,98,2,2,1,0.985414,0.947755,1,1,1,0.693147,1,true,0.158664,0.032802,0.842779,0.20371,-1.163365,0.007755,0.193853,0.186477,7.595041,0.463841,1.861454,0.007755,1,bet
0,0,2,flop,2249,false,0,22155,99,2,2,1,0.985494,0.977857,0,0,0,0,0,false,0.158544,0.032685,0.843636,0.204144,-1.157103,0.007729,0.193609,0.186258,7.636364,0.464496,1.850038,0.007729,1,bet
0,0,2,flop,2251,false,0,22203,80.5,2,2,1,0.985574,0.978053,2,1,0.5,0.693147,0.054054,false,0.158847,0.0331,0.845735,0.204676,-1.159339,0.007703,0.19388,0.186537,7.652893,0.464804,1.851029,0.007703,1,bet
0,0,2,turn,2251,false,0,22263,50.5,2,2,1,0.985652,0.9488,9,5,0.555556,2.862201,0.340206,true,0.158847,0.0331,0.852995,0.206104,-1.15268,0.007703,0.19388,0.186537,7.614754,0.465383,1.842959,0.007703,1,bet
0,0,2,turn,2271,false,0,22474.5,92,2,2,1,0.98573,0.949804,2,0,0,0,0,false,0.158769,0.033248,0.850719,0.205696,-1.16022,0.007651,0.193934,0.186655,7.617886,0.465427,1.850327,0.007651,1,bet
0,0,2,turn,2309,false,0,22694.5,87.5,2,2,1,0.985806,0.950769,2,0,0,0,0,false,0.158323,0.032702,0.840708,0.203507,-1.166474,0.007525,0.193774,0.186615,7.669355,0.465676,1.854799,0.007525,1,bet
0,0,2,flop,2321,false,0,22925,99,2,2,1,0.985882,0.978246,0,0,0,0,0,false,0.158796,0.032533,0.842105,0.204355,-1.150101,0.007451,0.193634,0.186512,7.551181,0.466175,1.833649,0.007451,1,bet
0,0,2,flop,2331,false,0,22949.5,99,2,2,1,0.985957,0.978435,0,0,0,0,0,false,0.158972,0.032394,0.840909,0.204168,-1.149701,0.007403,0.193233,0.186141,7.559055,0.465294,1.834012,0.007403,1,bet
0,0,2,flop,2335,false,0,22961.5,99,2,2,1,0.986032,0.978621,0,0,0,0,0,false,0.159128,0.032339,0.841187,0.204248,-1.149208,0.007379,0.19333,0.186251,7.566929,0.4651,1.834093,0.007379,1,bet
0,0,2,river,2336,false,0,23058.5,52,2,2,1,0.986105,0.907143,11,5,0.454545,3.135494,0.468085,true,0.159487,0.032325,0.850174,0.206223,-1.140462,0.007355,0.193675,0.186598,7.496124,0.465984,1.823326,0.007355,1,bet
0,0,2,flop,2343,false,0,23232.5,97,2,2,1,0.986178,0.978803,1,0,0,0,0,false,0.159864,0.032228,0.848014,0.206271,-1.141291,0.007308,0.194802,0.187746,7.565891,0.468316,1.824994,0.007308,1,bet
0,0,2,flop,2357,false,0,23395.5,99,2,2,1,0.98625,0.978983,0,0,0,0,0,false,0.16061,0.032884,0.852234,0.206997,-1.144147,0.007261,0.195341,0.188327,7.51145,0.468786,1.826188,0.007261,1,bet
0,0,2,flop,2367,false,0,23526,99,2,2,1,0.986321,0.97916,0,0,0,0,0,false,0.161198,0.032746,0.849573,0.20663,-1.143849,0.007192,0.194939,0.187954,7.534351,0.468426,1.836195,0.007192,1,bet
0,0,2,flop,2376,false,0,23551.5,98,2,2,1,0.986392,0.979333,1,0,0,0,0,false,0.161008,0.032622,0.849829,0.206353,-1.14346,0.00717,0.195462,0.188504,7.557252,0.468517,1.836112,0.00717,1,bet
0,0,2,flop,2401,false,0,23827.5,99,2,2,1,0.986462,0.979504,0,0,0,0,0,false,0.160998,0.032283,0.846284,0.205448,-1.14145,0.007125,0.195925,0.18904,7.526316,0.469067,1.837248,0.007125,1,bet
0,0,2,turn,2406,false,0,23848,96,2,2,1,0.986531,0.951698,2,0,0,0,0,false,0.161494,0.032216,0.845378,0.205683,-1.141223,0.007081,0.196349,0.189477,7.556391,0.469405,1.837133,0.007081,1,bet
0,0,2,flop,2451,false,0,24138,99,2,2,1,0.986599,0.979672,0,0,0,0,0,false,0.161385,0.031625,0.830592,0.203207,-1.145005,0.006951,0.194786,0.188041,7.669173,0.468959,1.844883,0.006951,1,bet
0,0,2,flop,2479,false,0,24430.5,99,2,2,1,0.986667,0.979837,0,0,0,0,0,false,0.161579,0.031269,0.82899,0.202685,-1.135293,0.006847,0.194201,0.187128,7.69403,0.469057,1.832603,0.006847,1,bet
0,0,2,flop,2493,false,0,24726.5,99,2,2,1,0.986734,0.98,0,0,0,0,0,false,0.161474,0.031093,0.826861,0.202264,-1.149322,0.006806,0.195114,0.188082,7.746269,0.469899,1.843942,0.006806,1,bet
0,0,2,flop,2501,false,0,24986.5,99,2,2,1,0.9868,0.98016,0,0,0,0,0,false,0.162156,0.030994,0.819489,0.202011,-1.16533,0.006746,0.195289,0.188279,7.748148,0.470974,1.853271,0.006746,1,bet
0,0,2,flop,2505,false,0,25003,94.5,2,2,1,0.986866,0.980317,1,0,0,0,0,false,0.162296,0.030945,0.818471,0.202088,-1.165635,0.006726,0.195377,0.188378,7.755556,0.470572,1.853655,0.006726,1,bet
0,0,2,turn,2513,false,0,25299,89.5,2,2,1,0.986931,0.952593,2,0,0,0,0,false,0.162574,0.030846,0.812598,0.201918,-1.18628,0.006686,0.19555,0.188574,7.75,0.471396,1.862562,0.006686,1,bet
0,0,2,turn,2559,false,0,25458.5,94.5,2,2,1,0.986995,0.953454,2,0,0,0,0,false,0.160437,0.030293,0.806552,0.19937,-1.186604,0.006667,0.195942,0.189091,7.845588,0.471307,1.865532,0.006667,1,bet
0,0,2,turn,2561,false,0,25468,97,2,2,1,0.987059,0.954286,1,0,0,0,0,false,0.160702,0.030269,0.805599,0.199528,-1.185933,0.006647,0.195789,0.188943,7.852941,0.471123,1.8657,0.006647,1,bet
0,0,2,flop,2609,false,0,25744,95.5,2,2,1,0.987122,0.980472,1,0,0,0,0,false,0.160429,0.029713,0.796636,0.197599,-1.18174,0.006514,0.194489,0.187769,7.905109,0.470057,1.861382,0.006514,1,bet
0,0,2,turn,2609,false,0,25748,93.5,2,2,1,0.987184,0.955088,3,1,0.333333,0.693147,0.181818,false,0.160429,0.029713,0.796947,0.197833,-1.181369,0.006514,0.194489,0.187769,7.912409,0.470289,1.86093,0.006514,1,bet
0,0,2,river,2609,false,0,25759,88,2,2,1,0.987246,0.910345,5,2,0.4,1.386294,0.272727,false,0.160429,0.029713,0.797256,0.198067,-1.180874,0.006514,0.194489,0.187769,7.919708,0.470521,1.860153,0.006514,1,bet
0,0,2,flop,2615,false,0,25781.5,97.5,2,2,1,0.987308,0.980625,1,0,0,0,0,false,0.160443,0.029645,0.795144,0.197994,-1.180625,0.006496,0.194425,0.187721,7.934307,0.470367,1.85946,0.006496,1,bet
0,0,2,flop,2621,false,0,25990.5,99,2,2,1,0.987368,0.980775,0,0,0,0,0,false,0.160838,0.029577,0.794562,0.19823,-1.194892,0.006459,0.194362,0.187672,7.956204,0.470445,1.866153,0.006459,1,bet
0,0,2,turn,2633,false,0,26029,99,2,2,1,0.987429,0.955862,0,0,0,0,0,false,0.160485,0.029443,0.794872,0.197854,-1.194439,0.006441,0.194615,0.187956,7.978102,0.470317,1.866795,0.006441,1,bet
0,0,2,flop,2659,false,0,26331.5,94,2,2,1,0.987488,0.980923,1,0,0,0,0,false,0.15967,0.029531,0.794294,0.196884,-1.209334,0.006423,0.195719,0.189125,8.043796,0.470954,1.876303,0.006423,1,bet
0,0,2,turn,2659,false,0,26410.5,54.5,2,2,1,0.987547,0.95661,5,2,0.4,2.140066,0.168539,false,0.15967,0.029531,0.796102,0.197419,-1.210419,0.006423,0.195719,0.189125,8.058394,0.47141,1.874928,0.006423,1,bet
0,0,2,flop,2669,false,0,26512.5,99,2,2,1,0.987606,0.981069,0,0,0,0,0,false,0.159446,0.02942,0.79403,0.196902,-1.210859,0.006387,0.196483,0.18954,8.043478,0.472368,1.878595,0.006387,1,bet
0,0,2,flop,2675,false,0,26616.5,99,2,2,1,0.987664,0.981212,0,0,0,0,0,false,0.159836,0.029354,0.792285,0.197062,-1.216346,0.006351,0.196417,0.189489,8.014388,0.472463,1.880857,0.006351,1,bet
0,0,2,flop,2703,false,0,26699,98,2,2,1,0.987721,0.981353,1,0,0,0,0,false,0.15966,0.029051,0.787923,0.195816,-1.217148,0.006281,0.195863,0.189006,8.064748,0.471623,1.882434,0.006281,1,bet
